timestamp,cooling_load,power_consumption
2022-01-03 14:00:00,547.2938031599164,464.36007009523445
2022-01-03 15:00:00,541.0654361288006,484.8119360497674
2022-01-03 16:00:00,435.9101575338717,380.5229989735001
2022-01-03 17:00:00,445.8273535455619,377.1476327329771
2022-01-03 18:00:00,432.77455225243045,360.98473679955305
2022-01-03 19:00:00,448.0994441071825,372.47977249109175
2022-01-03 20:00:00,590.3917800435721,541.37153558042
2022-01-03 21:00:00,460.36366951237454,396.16860452676025
2022-01-03 22:00:00,515.2261818064316,472.8260649105596
2022-01-03 23:00:00,421.4248879579254,376.07301388166997
2022-01-04 00:00:00,538.870704953622,512.4866442714339
2022-01-04 01:00:00,559.7334739567649,543.5119559944378
2022-01-04 02:00:00,527.7199093860849,476.85344908749977
2022-01-04 03:00:00,582.2596708128114,503.7465137316156
2022-01-04 04:00:00,528.5037465842523,466.4369720985389
2022-01-04 05:00:00,513.595368827629,490.4262793464486
2022-01-04 06:00:00,599.2994336894424,545.3112527725019
2022-01-04 07:00:00,562.2561539356033,462.3660155325699
2022-01-04 08:00:00,463.601496342191,417.1993264289657
2022-01-04 09:00:00,379.30177683298893,341.61732111217805
2022-01-04 10:00:00,554.4342602456771,504.3699376652754
2022-01-04 11:00:00,357.57629356370734,343.1828202795517
2022-01-04 12:00:00,525.1051245143168,510.81642445507947
2022-01-04 13:00:00,434.5363721602334,390.92284307208206
2022-01-04 14:00:00,474.67907049639285,403.9912803232679
2022-01-04 15:00:00,476.95812385688635,451.67288920116846
2022-01-04 16:00:00,489.79227154345665,393.7033765481318
2022-01-04 17:00:00,578.2115437509527,543.6263144860511
2022-01-04 18:00:00,552.0084680333391,565.311578396088
2022-01-04 19:00:00,512.4387165881521,473.9874350270269
2022-01-04 20:00:00,607.1650641042921,524.7065437346239
2022-01-04 21:00:00,364.524853010649,336.33609075051936
2022-01-04 22:00:00,474.67683609595247,440.35462597711734
2022-01-04 23:00:00,508.9686980177767,434.07472386593327
2022-01-05 00:00:00,459.79548066626523,392.9635588884017
2022-01-05 01:00:00,484.33732095968764,436.5680291713266
2022-01-05 02:00:00,492.18757208738043,393.6108068606458
2022-01-05 03:00:00,540.8282718201289,498.4891955919126
2022-01-05 04:00:00,493.4096428993777,442.7041512728276
2022-01-05 05:00:00,524.5971152936249,425.6074513911619
2022-01-05 06:00:00,466.4011067306162,394.120123668948
2022-01-05 07:00:00,495.53106648140545,457.50728233322485
2022-01-05 08:00:00,462.3687086176782,369.7642161983976
2022-01-05 09:00:00,620.5943658077355,564.2190871050982
2022-01-05 10:00:00,467.91628048434154,418.8969048035949
2022-01-05 11:00:00,487.64781105968933,450.45333176556653
2022-01-05 12:00:00,492.52351866544245,449.0243898468638
2022-01-05 13:00:00,453.80525082093527,440.98099523031067
2022-01-05 14:00:00,580.5848235019097,504.49625285739234
2022-01-05 15:00:00,556.711083676636,483.2832665380942
2022-01-05 16:00:00,474.76528955729253,391.1395108942117
2022-01-05 17:00:00,447.7313655495391,423.3187381795023
2022-01-05 18:00:00,492.4901213674009,398.1818189913907
2022-01-05 19:00:00,523.8549908389339,417.9681885273928
2022-01-05 20:00:00,463.513965408696,429.2414216155658
2022-01-05 21:00:00,524.2908881614887,492.69936721450836
2022-01-05 22:00:00,507.33302712019224,473.1269016369331
2022-01-05 23:00:00,484.3460680954987,436.7585575349924
2022-01-06 00:00:00,665.2550939180405,620.2062867826841
2022-01-06 01:00:00,471.96924524863215,448.18873715275026
2022-01-06 02:00:00,412.84281018579145,367.2187765803216
2022-01-06 03:00:00,484.9250956776048,386.5778438840005
2022-01-06 04:00:00,477.38446030630865,456.79831482278485
2022-01-06 05:00:00,575.836055640763,537.6408993343468
2022-01-06 06:00:00,485.1765087704499,404.5419944242314
2022-01-06 07:00:00,401.0039322036852,377.9600057595654
2022-01-06 08:00:00,395.890031181367,354.80985203187714
2022-01-06 09:00:00,453.84492356368787,375.52547976785
2022-01-06 10:00:00,444.4794444454739,388.9622499857071
2022-01-06 11:00:00,488.7378664361721,457.15113573535365
2022-01-06 12:00:00,510.7377683945955,442.99900466245475
2022-01-06 13:00:00,483.6233356951379,403.08917614330636
2022-01-06 14:00:00,424.62843473935345,420.37796982123155
2022-01-06 15:00:00,579.6770152207738,499.71924526733613
2022-01-06 16:00:00,548.5753328371873,488.7921636455916
2022-01-06 17:00:00,482.2131010415593,419.5633779656971
2022-01-06 18:00:00,393.6054369181522,344.33622662197445
2022-01-06 19:00:00,457.7177429530781,398.94989337181056
2022-01-06 20:00:00,497.42213255449497,402.4525706525973
2022-01-06 21:00:00,524.3083092803694,431.12959582769463
2022-01-06 22:00:00,503.4797582235205,424.7800389788157
2022-01-06 23:00:00,531.7097349048457,466.1593327461933
2022-01-07 00:00:00,514.9390349163313,441.9758814899669
2022-01-07 01:00:00,423.687109990955,381.116077637295
2022-01-07 02:00:00,482.62945458189233,459.08532151293383
2022-01-07 03:00:00,528.1584610639904,449.02351610285257
2022-01-07 04:00:00,522.5176108709302,415.4036791126856
2022-01-07 05:00:00,566.8044524978426,481.38908348643616
2022-01-07 06:00:00,443.3207691087815,402.54997073818987
2022-01-07 07:00:00,476.32041574913137,381.56457540178116
2022-01-07 08:00:00,546.125465001272,508.9370617566931
2022-01-07 09:00:00,459.88434283220334,395.96365922582953
2022-01-07 10:00:00,498.900405889253,435.92410685965746
2022-01-07 11:00:00,538.6672886395513,380.49561028625766
2022-01-07 12:00:00,356.3533324593224,324.3603817447189
2022-01-07 13:00:00,549.2258134997653,445.35069968822506
2022-01-07 14:00:00,559.9974899699699,526.1379220534277
2022-01-07 15:00:00,584.5083780246406,536.3024217328367
2022-01-07 16:00:00,555.2796064994316,503.0235302442848
2022-01-07 17:00:00,422.37748354603156,371.2418049107588
2022-01-07 18:00:00,413.8926433156779,384.9227248324938
2022-01-07 19:00:00,410.54952997664645,369.64396631674043
2022-01-07 20:00:00,572.6795022081772,504.9080363362218
2022-01-07 21:00:00,508.3993811320686,431.71137127523343
2022-01-07 22:00:00,553.7701452031162,474.5372083846317
2022-01-07 23:00:00,467.41389330022196,462.5785522184609
2022-01-08 00:00:00,415.52599416358186,379.0082375107774
2022-01-08 01:00:00,519.5123216595862,487.53727735121964
2022-01-08 02:00:00,571.8460352606306,490.0988193211492
2022-01-08 03:00:00,527.8533156233262,445.0893887430873
2022-01-08 04:00:00,491.487428027733,427.8343251029354
2022-01-08 05:00:00,504.9991132377764,411.87909731783554
2022-01-08 06:00:00,422.869609302111,385.74252456814884
2022-01-08 07:00:00,477.61021830581564,422.92509530121276
2022-01-08 08:00:00,507.5993402134485,433.7908221350653
2022-01-08 09:00:00,514.4054394154861,479.9469060964756
2022-01-08 10:00:00,394.1229482986523,343.18853839062547
2022-01-08 11:00:00,531.7817266678429,485.53327083391946
2022-01-08 12:00:00,567.3699850922399,497.16381717866653
2022-01-08 13:00:00,477.5591199538519,417.9989446943792
2022-01-08 14:00:00,500.3852426979398,432.58084016650986
2022-01-08 15:00:00,462.538796175156,440.44182434798824
2022-01-08 16:00:00,437.428074129038,409.2482284541716
2022-01-08 17:00:00,473.0590247061764,442.26003591488546
2022-01-08 18:00:00,535.5775877980944,452.84307852619986
2022-01-08 19:00:00,446.94571121482363,435.86026741328305
2022-01-08 20:00:00,554.4281568395801,449.91527117632296
2022-01-08 21:00:00,520.7047111238682,429.6210007938612
2022-01-08 22:00:00,476.7853523138985,414.9975461648145
2022-01-08 23:00:00,497.2703366826351,443.6031695797579
2022-01-09 00:00:00,534.8239505166457,463.0063142909073
2022-01-09 01:00:00,595.7958215317747,498.8545642349298
2022-01-09 02:00:00,507.9423589982015,461.1712977729639
2022-01-09 03:00:00,452.6132095598588,377.81531568687126
2022-01-09 04:00:00,479.20546580639456,379.9664481200557
2022-01-09 05:00:00,568.0722532684732,559.7301618994844
2022-01-09 06:00:00,444.74764958693544,378.05131220888296
2022-01-09 07:00:00,558.939329956837,530.4056442257689
2022-01-09 08:00:00,395.7669061621385,361.1282875380916
2022-01-09 09:00:00,493.3251330826972,438.3993423692846
2022-01-09 10:00:00,515.27219888819,482.49776726304094
2022-01-09 11:00:00,430.907705632233,371.7567296128071
2022-01-09 12:00:00,603.1167458254112,501.9382579217343
2022-01-09 13:00:00,545.7448882638334,531.6778788406244
2022-01-09 14:00:00,550.9322860407141,469.8739080315975
2022-01-09 15:00:00,486.9564940252163,424.37873285794944
2022-01-09 16:00:00,481.75228781405946,445.8257390968341
2022-01-09 17:00:00,518.7110776123963,483.1123072108425
2022-01-09 18:00:00,565.5449640057321,505.0662740104988
2022-01-09 19:00:00,561.187888332082,589.0007508424997
2022-01-09 20:00:00,466.2097958438077,425.69883062672557
2022-01-09 21:00:00,537.8337407502581,517.3983111287367
2022-01-09 22:00:00,553.2132586512334,466.3171356786996
2022-01-09 23:00:00,445.1204642808273,393.99865357217936
2022-01-10 00:00:00,511.26246943681525,450.07774447030204
2022-01-10 01:00:00,506.7913547228615,436.2090520757432
2022-01-10 02:00:00,485.0474009140231,412.4742396322094
2022-01-10 03:00:00,503.1056698235071,501.1738610249926
2022-01-10 04:00:00,445.1655454148339,416.01939954090045
2022-01-10 05:00:00,530.6268737454477,480.7328824997275
2022-01-10 06:00:00,651.5567465015723,578.2010210678386
2022-01-10 07:00:00,485.5839712554781,406.55975945993686
2022-01-10 08:00:00,449.130436014271,362.7815270871278
2022-01-10 09:00:00,524.1972827034488,445.0052591668345
2022-01-10 10:00:00,460.45281609603416,410.9941612710484
2022-01-10 11:00:00,497.53879101823117,435.49850186519194
2022-01-10 12:00:00,568.5692246811278,520.0056202989977
2022-01-10 13:00:00,543.7117974540025,461.87579209599625
2022-01-10 14:00:00,415.97397519161274,361.4741724174611
2022-01-10 15:00:00,523.9130081928212,467.9479840257585
2022-01-10 16:00:00,548.5594630768509,477.8710507872912
2022-01-10 17:00:00,575.7946036596261,491.494178031238
2022-01-10 18:00:00,476.4221870491742,414.9063263395246
2022-01-10 19:00:00,497.19325304992805,440.1456348454692
2022-01-10 20:00:00,511.2271792350235,464.7819424143133
2022-01-10 21:00:00,484.64161579365486,444.24977931158924
2022-01-10 22:00:00,559.0072924254168,519.3280249483719
2022-01-10 23:00:00,496.48421801070305,436.2262628783841
2022-01-11 00:00:00,504.24733503963176,432.03868190316547
2022-01-11 01:00:00,570.0264530750626,532.9212218154294
2022-01-11 02:00:00,498.6892534184573,481.9867260920067
2022-01-11 03:00:00,489.4970242180946,406.4492536766975
2022-01-11 04:00:00,507.1053217302162,463.3643781392527
2022-01-11 05:00:00,477.70994275623764,441.35853545223813
2022-01-11 06:00:00,571.7488379907451,491.2381406247297
2022-01-11 07:00:00,429.7568365545516,383.0999960960561
2022-01-11 08:00:00,487.279412973707,413.38079263617834
2022-01-11 09:00:00,531.0584775574283,465.20118062342596
2022-01-11 10:00:00,513.8262865987107,426.30191408220645
2022-01-11 11:00:00,407.60184896524555,373.96745872577316
2022-01-11 12:00:00,403.53172156166295,340.41113858056775
2022-01-11 13:00:00,497.3477206005284,441.42039632471625
2022-01-11 14:00:00,479.6191896756389,454.3930460165236
2022-01-11 15:00:00,525.2320298846014,465.2117105744808
2022-01-11 16:00:00,479.1951394424712,423.06833739865465
2022-01-11 17:00:00,477.25870660291673,398.93156938137537
2022-01-11 18:00:00,523.8627626423561,424.15237133324365
2022-01-11 19:00:00,460.90456064284973,452.6292190305106
2022-01-11 20:00:00,470.23378198337576,432.76074294723287
2022-01-11 21:00:00,428.28551544262643,373.3428217326014
2022-01-11 22:00:00,476.59365143834924,371.1531213677092
2022-01-11 23:00:00,476.5752007214258,451.39608855163283
2022-01-12 00:00:00,402.99194569587314,405.5660410812575
2022-01-12 01:00:00,498.0813383306735,414.02724757050714
2022-01-12 02:00:00,497.6318336280055,435.4034702509644
2022-01-12 03:00:00,442.69342915066335,379.71760673221996
2022-01-12 04:00:00,565.8107993105369,479.6051841611355
2022-01-12 05:00:00,520.7814004800208,419.7537501025191
2022-01-12 06:00:00,517.8488116569249,434.01372347365447
2022-01-12 07:00:00,516.6332916038244,490.3464206690732
2022-01-12 08:00:00,557.4012183977883,510.6338341289625
2022-01-12 09:00:00,556.0688913827705,473.15794243225486
2022-01-12 10:00:00,531.6173888845207,483.61589083459427
2022-01-12 11:00:00,499.69600314117395,443.4135883893362
2022-01-12 12:00:00,478.695368788653,435.50686254076834
2022-01-12 13:00:00,450.4999703768618,361.22806540996635
2022-01-12 14:00:00,485.06111699076246,404.2190351967501
2022-01-12 15:00:00,460.16054391191113,394.5535270812764
2022-01-12 16:00:00,478.3079117501672,368.03373290717695
2022-01-12 17:00:00,545.2500454908879,473.5401835696753
2022-01-12 18:00:00,441.10719364287723,361.7008556116275
2022-01-12 19:00:00,398.74422960047264,387.64172055377145
2022-01-12 20:00:00,565.73431639379,490.64596976589775
2022-01-12 21:00:00,576.3253125216581,465.5253311620724
2022-01-12 22:00:00,506.9862129664856,447.9308810513559
2022-01-12 23:00:00,460.0628630613125,431.1127804597413
2022-01-13 00:00:00,481.04755947968107,398.79342847375864
2022-01-13 01:00:00,492.0912242560753,448.14160386595364
2022-01-13 02:00:00,475.41749277217286,424.787136672168
2022-01-13 03:00:00,575.0731211045365,477.7156970677295
2022-01-13 04:00:00,483.4333909452726,424.12086272538596
2022-01-13 05:00:00,459.9569694353746,409.982856425637
2022-01-13 06:00:00,484.2874775370877,440.24110547902256
2022-01-13 07:00:00,570.6781921876106,568.3014667513459
2022-01-13 08:00:00,510.1422988271398,474.4574292805667
2022-01-13 09:00:00,489.4271597613594,398.89835195643263
2022-01-13 10:00:00,563.617876818889,500.18626863991693
2022-01-13 11:00:00,417.47190262337136,365.1349399890243
2022-01-13 12:00:00,481.98242619286185,461.0294145783639
2022-01-13 13:00:00,477.64460796450214,422.1854251642709
2022-01-13 14:00:00,568.0595136765427,514.9636693634976
2022-01-13 15:00:00,562.7019216936617,531.8422011473998
2022-01-13 16:00:00,481.7466099657263,422.48670518034214
2022-01-13 17:00:00,510.98548941108885,440.3225602766786
2022-01-13 18:00:00,530.9192661145447,430.1186093958066
2022-01-13 19:00:00,521.1437566903988,476.1037529625972
2022-01-13 20:00:00,440.2734245662442,426.19887372788514
2022-01-13 21:00:00,473.87441398844,403.40203339913296
2022-01-13 22:00:00,560.1327986058724,534.6924235636753
2022-01-13 23:00:00,585.6357215097613,563.8051620329186
2022-01-14 00:00:00,426.17789963511393,398.73092201837534
2022-01-14 01:00:00,573.1020111520481,462.0175709202558
2022-01-14 02:00:00,561.8239324224123,510.99146169292476
2022-01-14 03:00:00,493.5723485104637,438.9614096347779
2022-01-14 04:00:00,477.8111692078054,416.7363107524997
2022-01-14 05:00:00,584.7166471044375,539.4567198030948
2022-01-14 06:00:00,539.037521415541,466.1930365522615
2022-01-14 07:00:00,444.8571716576246,376.33191034776667
2022-01-14 08:00:00,534.7556056262215,483.24747639542755
2022-01-14 09:00:00,491.42794750009307,455.3781045643818
2022-01-14 10:00:00,469.92826103238,454.20428158580995
2022-01-14 11:00:00,442.59291220350485,353.06658048822976
2022-01-14 12:00:00,415.2563113016926,351.49962035340553
2022-01-14 13:00:00,487.7145704094444,492.9227728509213
2022-01-14 14:00:00,553.1052001467486,459.15126765278967
2022-01-14 15:00:00,485.27892314771253,444.6610341778781
2022-01-14 16:00:00,477.45065820104213,452.441264285004
2022-01-14 17:00:00,432.5310695357333,390.2096654730468
2022-01-14 18:00:00,464.40925615447145,427.5084022767101
2022-01-14 19:00:00,500.8653483619086,472.5542323393745
2022-01-14 20:00:00,539.5297624227837,480.3324443175884
2022-01-14 21:00:00,561.50763620822,534.434261969878
2022-01-14 22:00:00,548.6121424095589,501.39508487342454
2022-01-14 23:00:00,591.2134497023156,508.18544397063647
2022-01-15 00:00:00,479.3589153696425,423.7029941945243
2022-01-15 01:00:00,486.6622370071229,401.8961292865558
2022-01-15 02:00:00,562.1185243905333,433.4580057956361
2022-01-15 03:00:00,471.1572461604434,432.24123882358856
2022-01-15 04:00:00,478.37404080174196,450.2769681296073
2022-01-15 05:00:00,535.4061896826545,489.73763966159476
2022-01-15 06:00:00,408.18230245406914,386.42844495766514
2022-01-15 07:00:00,391.88044630386116,376.2923663428274
2022-01-15 08:00:00,542.9547083970856,447.2278023014588
2022-01-15 09:00:00,537.8874914197329,486.1330352861854
2022-01-15 10:00:00,437.43713287418115,382.8804875424188
2022-01-15 11:00:00,531.2052744198809,492.8400191128257
2022-01-15 12:00:00,478.04419293127165,411.21082537705956
2022-01-15 13:00:00,465.33616575227455,387.213879647036
2022-01-15 14:00:00,470.5955225902239,390.36242988238257
2022-01-15 15:00:00,602.2682083244781,551.1885710150534
2022-01-15 16:00:00,410.9303409462685,352.09814164561624
2022-01-15 17:00:00,565.8766255806734,532.3460444274262
2022-01-15 18:00:00,506.4933682743913,451.8681392866542
2022-01-15 19:00:00,490.977731752465,425.0153194307857
2022-01-15 20:00:00,493.38061709834517,474.0184465105802
2022-01-15 21:00:00,555.7881105706329,527.9920439009176
2022-01-15 22:00:00,499.7778790174773,493.4514030684818
2022-01-15 23:00:00,584.5143294823522,502.24351485361683
2022-01-16 00:00:00,586.0576059130606,547.7598032721659
2022-01-16 01:00:00,503.3414686392616,454.663907492561
2022-01-16 02:00:00,533.8225000930317,459.436335963998
2022-01-16 03:00:00,582.816243729632,514.4313086812069
2022-01-16 04:00:00,480.1217427481414,425.99092163667336
2022-01-16 05:00:00,488.8799850022755,418.6374977129624
2022-01-16 06:00:00,443.14880973590334,394.9946718839696
2022-01-16 07:00:00,486.88001878762356,434.5977024662669
2022-01-16 08:00:00,494.2933848465149,434.5079773401369
2022-01-16 09:00:00,476.37066660014506,463.59940966748485
2022-01-16 10:00:00,480.0142627352168,403.3772510665769
2022-01-16 11:00:00,420.30353191179495,385.25133487848524
2022-01-16 12:00:00,536.0566555307219,484.6032749750893
2022-01-16 13:00:00,567.4256372744705,553.9192784528312
2022-01-16 14:00:00,534.7068003567962,513.8829445213697
2022-01-16 15:00:00,603.9815503092136,501.6403889378554
2022-01-16 16:00:00,522.5172326176843,498.90326398628395
2022-01-16 17:00:00,483.54925253047713,475.20740308610937
2022-01-16 18:00:00,412.06414298736723,370.46666989391736
2022-01-16 19:00:00,522.8593357240561,500.34508369723454
2022-01-16 20:00:00,580.8609547359231,522.9447289532222
2022-01-16 21:00:00,372.8043899703732,316.36830351663895
2022-01-16 22:00:00,472.88306587361456,424.3604775415249
2022-01-16 23:00:00,581.3483820324881,557.7170881699883
2022-01-17 00:00:00,536.9880255993078,538.6401402164114
2022-01-17 01:00:00,410.29895544322864,387.36819523417034
2022-01-17 02:00:00,459.82188092526025,400.31539816598723
2022-01-17 03:00:00,466.9846538669036,459.82564148087243
2022-01-17 04:00:00,542.0341644939334,452.3759839983183
2022-01-17 05:00:00,508.0398822241341,524.944456442909
2022-01-17 06:00:00,572.0088809408958,502.50786945620456
2022-01-17 07:00:00,528.2149902364106,449.0176392627718
2022-01-17 08:00:00,497.86638820949025,457.92844035197106
2022-01-17 09:00:00,437.34439797121155,413.18117108885684
2022-01-17 10:00:00,416.7134499026647,378.12900936372347
2022-01-17 11:00:00,446.3949921294153,403.2399042055172
2022-01-17 12:00:00,450.31242473323186,409.9779332244499
2022-01-17 13:00:00,490.7090097044189,389.12019966351846
2022-01-17 14:00:00,484.8981703608387,443.3066244891456
2022-01-17 15:00:00,563.0849433745916,478.26441449776803
2022-01-17 16:00:00,547.7371423049805,449.1203156521524
2022-01-17 17:00:00,533.951302206781,499.790915436288
2022-01-17 18:00:00,456.8136995626234,434.7292974886442
2022-01-17 19:00:00,605.5100092148919,551.1955253865684
2022-01-17 20:00:00,556.5392492039505,543.853789039917
2022-01-17 21:00:00,429.19823503225194,381.7585877754962
2022-01-17 22:00:00,630.820852641354,544.4491198006049
2022-01-17 23:00:00,542.9435720057118,475.46960887051307
2022-01-18 00:00:00,537.0775372533535,469.95567387876446
2022-01-18 01:00:00,578.6308733869874,505.7147806171103
2022-01-18 02:00:00,599.8335517806236,516.0642281010607
2022-01-18 03:00:00,539.5857547775901,559.5177776573443
2022-01-18 04:00:00,634.9728321043924,558.9392671453267
2022-01-18 05:00:00,527.9354359957194,519.3116023752606
2022-01-18 06:00:00,402.1972567186872,376.0787557563175
2022-01-18 07:00:00,492.91520896120886,443.5874835682964
2022-01-18 08:00:00,515.74365247484,466.576124390497
2022-01-18 09:00:00,508.00836168101785,447.5226447528378
2022-01-18 10:00:00,594.1328841873295,486.5789295998194
2022-01-18 11:00:00,423.20730820955066,388.75068249576657
2022-01-18 12:00:00,546.3268395917183,450.4522289240899
2022-01-18 13:00:00,600.6244399776455,515.6096400967574
2022-01-18 14:00:00,516.6452113642586,420.54867195281406
2022-01-18 15:00:00,489.1865391310039,423.81597064740686
2022-01-18 16:00:00,527.628106724609,470.87791176500525
2022-01-18 17:00:00,541.2840547901131,524.3536260922892
2022-01-18 18:00:00,515.4077206855735,453.5435223593241
2022-01-18 19:00:00,487.75653593243885,419.167272117213
2022-01-18 20:00:00,425.68331520278167,386.65379303092345
2022-01-18 21:00:00,509.5689814337141,503.6758965651424
2022-01-18 22:00:00,437.7410123594791,405.50248689712043
2022-01-18 23:00:00,494.7807244280772,449.97518672037893
2022-01-19 00:00:00,481.3253147639807,412.38229944854214
2022-01-19 01:00:00,370.9285033584772,283.4376402900717
2022-01-19 02:00:00,551.9743490359959,490.7345370035316
2022-01-19 03:00:00,397.67369915397495,318.5529245316127
2022-01-19 04:00:00,543.8951995493154,505.69684214143587
2022-01-19 05:00:00,460.891401675229,444.6329701373387
2022-01-19 06:00:00,465.78385886640035,437.2932864014481
2022-01-19 07:00:00,438.5481500701291,421.9549308154646
2022-01-19 08:00:00,506.0574844744821,463.86461754699224
2022-01-19 09:00:00,557.4163253850669,484.92970369986546
2022-01-19 10:00:00,503.65562337835223,418.0939043454294
2022-01-19 11:00:00,519.2121862489673,468.6662729386923
2022-01-19 12:00:00,471.67537713625626,407.7154530793597
2022-01-19 13:00:00,525.6760524941119,469.18453778631385
2022-01-19 14:00:00,517.6665387572814,492.33046163986904
2022-01-19 15:00:00,575.1078185977656,525.6240772314677
2022-01-19 16:00:00,552.2837923981535,497.6652678920086
2022-01-19 17:00:00,502.08445742668965,438.9901137703532
2022-01-19 18:00:00,469.36807215831465,428.38892844174455
2022-01-19 19:00:00,421.65731171961517,407.8020235306585
2022-01-19 20:00:00,443.74790622263424,381.3524002491342
2022-01-19 21:00:00,527.4319333104982,487.7855737392304
2022-01-19 22:00:00,483.29278621452943,460.8179510660592
2022-01-19 23:00:00,485.0374431218709,458.1965385132535
2022-01-20 00:00:00,518.4181335981241,512.3751938079465
2022-01-20 01:00:00,540.683392393742,460.0073815825778
2022-01-20 02:00:00,579.0722242680656,464.58847157308657
2022-01-20 03:00:00,480.6304891564594,437.51180678202206
2022-01-20 04:00:00,536.2198621723265,451.37653505126315
2022-01-20 05:00:00,552.6065553549728,550.952030305577
2022-01-20 06:00:00,571.7733017822384,544.3653540745901
2022-01-20 07:00:00,470.8964611549432,423.5782187527744
2022-01-20 08:00:00,497.9120840811781,481.31833898701
2022-01-20 09:00:00,514.9698300381353,501.42980605693947
2022-01-20 10:00:00,533.6881592400978,469.95848597621523
2022-01-20 11:00:00,549.6122813114696,510.2059394549081
2022-01-20 12:00:00,509.7447786304122,457.3672491667932
2022-01-20 13:00:00,527.5776011603997,500.7592687114226
2022-01-20 14:00:00,490.37407348247297,415.62951858294497
2022-01-20 15:00:00,497.7308068732519,435.8222849212953
2022-01-20 16:00:00,536.1515831963474,494.76973862892584
2022-01-20 17:00:00,468.01583734452004,424.49155813497214
2022-01-20 18:00:00,546.3674005653636,482.90646207324716
2022-01-20 19:00:00,532.9218032523873,460.191908728229
2022-01-20 20:00:00,498.7287963481886,462.34966658737187
2022-01-20 21:00:00,530.1467167030585,533.697421464367
2022-01-20 22:00:00,527.9027644108346,459.65373876504304
2022-01-20 23:00:00,500.2610704630777,466.3126111907413
2022-01-21 00:00:00,599.3510906663106,485.6877602191319
2022-01-21 01:00:00,611.3743339052824,541.3669292326621
2022-01-21 02:00:00,553.9049054798274,477.1195781392618
