timestamp,heating_load,fuel_consumption,power_consumption
2022-01-10 16:00:00,491.1283869147782,478.4847809693478,523.7307846158291
2022-01-10 17:00:00,596.4232654966326,502.3503720944891,621.2695444843732
2022-01-10 18:00:00,479.13794221932284,392.05354386934926,364.22646212110044
2022-01-10 19:00:00,362.8916703701751,295.6493959977552,420.7418041135357
2022-01-10 20:00:00,503.96563227817103,430.38718468593834,506.69077639577415
2022-01-10 21:00:00,301.7560510945867,249.78353226417255,353.0995708699108
2022-01-10 22:00:00,485.7895437770572,372.84503380241404,516.1524912701183
2022-01-10 23:00:00,371.87899840082014,313.4241250423841,387.9106216730272
2022-01-11 00:00:00,432.51060852657514,370.91253025733477,551.4804572857091
2022-01-11 01:00:00,531.1620314256635,491.34638015927646,541.4414438273534
2022-01-11 02:00:00,386.69531510171896,358.6430978137867,413.55587627320114
2022-01-11 03:00:00,394.61953935061774,326.66448683669205,470.1888993720693
2022-01-11 04:00:00,408.2115366009792,369.39796353011207,458.90460378520527
2022-01-11 05:00:00,448.1537093456887,390.46884042984425,483.0125629075089
2022-01-11 06:00:00,414.46137127375545,330.7677780480536,391.7577250024473
2022-01-11 07:00:00,339.09416565362955,270.2772841649327,355.2982346987247
2022-01-11 08:00:00,395.96179715683905,320.7157965413155,495.3521565523512
2022-01-11 09:00:00,473.2707077434785,415.77619494894094,496.57236892807583
2022-01-11 10:00:00,426.5755801230681,346.3018065417264,536.6318346544203
2022-01-11 11:00:00,270.15685666702325,237.06955309573556,265.2547965248841
2022-01-11 12:00:00,381.50454315490714,362.6053439452248,414.2138975156553
2022-01-11 13:00:00,518.2160341705311,426.3671501173251,609.1069425606088
2022-01-11 14:00:00,540.4610319145764,448.96046644115023,573.324097147623
2022-01-11 15:00:00,453.1048789458534,398.4233624487846,500.4082083017092
2022-01-11 16:00:00,408.066951794803,351.1157079179048,452.654230514091
2022-01-11 17:00:00,379.4950045231094,323.7639079881407,439.6676133730875
2022-01-11 18:00:00,492.43450288091327,454.7798449407005,585.3302420051796
2022-01-11 19:00:00,343.4678566081142,289.8546381231954,388.96061260488256
2022-01-11 20:00:00,386.7192673276012,355.3671207027206,372.88940758042486
2022-01-11 21:00:00,388.03561871277105,346.0808752830384,384.2596783991864
2022-01-11 22:00:00,394.9573656019673,325.1321478832464,418.28775195277274
2022-01-11 23:00:00,430.5204677500436,367.7803678219475,427.3780936467519
2022-01-12 00:00:00,363.514395660699,278.72023801346916,443.9330197105556
2022-01-12 01:00:00,419.4852422616135,318.15584968493084,479.9606812917636
2022-01-12 02:00:00,501.4621670610619,412.83748152765526,746.0939642375546
2022-01-12 03:00:00,391.7920934049276,321.92302164525887,420.067787084636
2022-01-12 04:00:00,518.6893565338868,465.25123262694814,517.2446775636391
2022-01-12 05:00:00,406.12268115859956,368.53906709367317,447.4853480217861
2022-01-12 06:00:00,390.3300101626724,328.6420811688789,443.71037346708914
2022-01-12 07:00:00,577.7091921078381,500.8174352789221,652.2170303943391
2022-01-12 08:00:00,426.6540820039036,349.0089444611831,518.0976144844619
2022-01-12 09:00:00,384.03929616484106,342.1205611894806,489.448499718654
2022-01-12 10:00:00,398.01139803556595,340.49454049647494,441.54776073997795
2022-01-12 11:00:00,388.8978113410266,350.8343425544182,472.13263690854893
2022-01-12 12:00:00,459.40693712015894,392.3407187995233,521.3277706646794
2022-01-12 13:00:00,423.655132614146,340.47271227905645,475.04435950472475
2022-01-12 14:00:00,438.7565596239056,396.07661973406556,491.7454269997509
2022-01-12 15:00:00,430.9763370030826,363.2802537153562,435.04893909457354
2022-01-12 16:00:00,559.6865184988019,440.05490352181187,561.6954858616815
2022-01-12 17:00:00,499.62704745436906,418.571677746047,512.3971621388971
2022-01-12 18:00:00,390.5158683817242,317.8970252659034,442.4936480477789
2022-01-12 19:00:00,356.9180365983732,325.05837727068683,325.86818879033757
2022-01-12 20:00:00,454.3762119950861,414.66513473858697,458.18278676627847
2022-01-12 21:00:00,615.3205154958679,587.7260201367944,657.7986106630958
2022-01-12 22:00:00,433.0706235478992,375.1714270382631,500.19314669212275
2022-01-12 23:00:00,370.8954093437711,310.77581710927655,343.90438165527826
2022-01-13 00:00:00,421.3287312058383,351.33847319014876,425.3685701631876
2022-01-13 01:00:00,352.65436055407633,313.6806785517992,408.1322111547386
2022-01-13 02:00:00,352.45818553246596,271.10395196097807,405.3433385202853
2022-01-13 03:00:00,495.8687548031701,440.7701704573797,597.3624660025984
2022-01-13 04:00:00,480.112745863736,381.9730694672388,483.34301067153336
2022-01-13 05:00:00,439.8988729420605,353.753395515862,320.29031356202796
2022-01-13 06:00:00,404.46163865078296,347.8062999950781,391.4685206893489
2022-01-13 07:00:00,458.4284384739757,379.226336766031,463.06473433094845
2022-01-13 08:00:00,369.78286632912193,300.0285422442369,456.0815364280962
2022-01-13 09:00:00,614.5807793905432,556.0035231069178,775.4637671929419
2022-01-13 10:00:00,451.42021277899255,406.0873411806244,598.221777774872
2022-01-13 11:00:00,286.607885105499,238.44924230752585,275.11041528398084
2022-01-13 12:00:00,487.1084383957219,397.6340944174545,540.6717446632514
2022-01-13 13:00:00,403.56496027694135,323.96550788770907,420.5500062902912
2022-01-13 14:00:00,480.9314140982244,461.0968378868786,450.9471799303754
2022-01-13 15:00:00,600.1836455771926,562.234917529927,627.9122323376926
2022-01-13 16:00:00,425.83606340736577,363.14926880360275,539.7201218549031
2022-01-13 17:00:00,348.2283737291408,322.55639346856253,387.23198794841295
2022-01-13 18:00:00,578.0533572288763,433.97331711345464,630.3146730249335
2022-01-13 19:00:00,507.7019242454475,399.7860308105998,511.69946081720843
2022-01-13 20:00:00,479.9918243648646,398.3082055655805,518.7957991652826
2022-01-13 21:00:00,398.566758632769,375.484859379936,434.507151498237
2022-01-13 22:00:00,401.94273702042,362.2455825190648,494.8897124170341
2022-01-13 23:00:00,660.9490279954687,591.7927601598208,776.2227834674715
2022-01-14 00:00:00,293.87692750637575,248.87522035404075,354.35169150570886
2022-01-14 01:00:00,604.400484207044,491.3452447257917,659.7326323502406
2022-01-14 02:00:00,431.49852938949175,356.6831412743962,488.3689933215992
2022-01-14 03:00:00,520.5701919694874,458.6995153357592,541.0891997084559
2022-01-14 04:00:00,360.6222348016821,284.6839559600642,360.1850127671553
2022-01-14 05:00:00,490.1446140301698,386.84632843700376,484.4337816033986
2022-01-14 06:00:00,521.0569026813329,429.0489289961714,571.86566712286
2022-01-14 07:00:00,345.9161499049704,298.77006858144995,390.0185849720196
2022-01-14 08:00:00,519.9506044439278,414.69086222483617,550.8896102434477
2022-01-14 09:00:00,477.4376604654401,455.8381340711153,515.7578784100338
2022-01-14 10:00:00,416.9894594575219,348.9169405068612,495.5026365117416
2022-01-14 11:00:00,332.53666233462263,267.3965385419069,388.8658754040606
2022-01-14 12:00:00,365.7190254294208,305.5445488144156,385.69540402778676
2022-01-14 13:00:00,357.06956884601146,334.67329271140693,391.6475065990836
2022-01-14 14:00:00,560.3415383351146,453.07267222986786,680.952318949987
2022-01-14 15:00:00,431.3295891798373,362.4395931869447,592.2548284202821
2022-01-14 16:00:00,474.39882956562064,392.6388227434161,636.110208760893
2022-01-14 17:00:00,385.30494727161016,323.45923889796967,366.49270862735585
2022-01-14 18:00:00,398.3035766545307,346.0506006478851,487.82519000453493
2022-01-14 19:00:00,424.58451781627775,382.91461351149184,537.5835601416018
2022-01-14 20:00:00,367.0722791789396,342.17070371292044,399.01984492078225
2022-01-14 21:00:00,470.3535539285956,393.9995877487699,549.5474852619179
2022-01-14 22:00:00,445.1404663539418,372.27590159044803,509.47615115184243
2022-01-14 23:00:00,541.0183454913428,492.09239197642967,625.1662282263699
2022-01-15 00:00:00,429.9164458047977,345.6415003860222,469.9508360479566
2022-01-15 01:00:00,444.2017406114791,385.1114007723426,520.6867958672725
2022-01-15 02:00:00,424.40222324553383,361.44164396823027,523.13222492292
2022-01-15 03:00:00,388.11184213450014,318.7149915784451,394.7995095298852
2022-01-15 04:00:00,352.6938750838709,286.4220815694249,376.72138925852175
2022-01-15 05:00:00,540.1586691353963,469.7618817975536,650.167634627918
2022-01-15 06:00:00,396.0329450616882,328.3314602650284,450.7949867532146
2022-01-15 07:00:00,298.8833355057782,245.21630476517583,366.0688868792143
2022-01-15 08:00:00,413.7499416134414,343.7090311996019,378.99218340271716
2022-01-15 09:00:00,359.35623730335146,279.9724107472069,358.84999030248514
2022-01-15 10:00:00,354.75957622624804,309.8717848449169,339.21152604444916
2022-01-15 11:00:00,393.57327624351814,339.2857436525488,403.61752463898864
2022-01-15 12:00:00,433.4549171863301,354.4486566296577,496.7727277701492
2022-01-15 13:00:00,322.0462578822199,281.0897359875932,373.1313223403979
2022-01-15 14:00:00,432.06506255920505,328.76683258011275,422.9158343315956
2022-01-15 15:00:00,573.4792881782181,430.8306675565352,641.9064699561459
2022-01-15 16:00:00,441.6231987249406,378.3608798973523,459.05957352418653
2022-01-15 17:00:00,487.3287523015412,398.20524734926494,567.3185543477462
2022-01-15 18:00:00,364.9802949788687,315.0424994090815,392.5999725400999
2022-01-15 19:00:00,425.0778857805508,345.9196022062115,456.0212455322923
2022-01-15 20:00:00,365.9978326503116,304.9689532189398,450.3059965384704
2022-01-15 21:00:00,413.16339092007576,341.76766138525835,375.7019953432563
2022-01-15 22:00:00,411.6559051137085,330.7455962253264,435.4442801601748
2022-01-15 23:00:00,717.1898969634861,627.6772933695796,830.9389609572736
2022-01-16 00:00:00,414.37006468213326,356.25777621187217,470.53372912800137
2022-01-16 01:00:00,456.01287274108404,408.83264916529237,501.27611695684766
2022-01-16 02:00:00,416.6355097229313,364.7474466381966,444.9679073341074
2022-01-16 03:00:00,512.70552078027,429.0348229713817,633.5069897549026
2022-01-16 04:00:00,331.2753647124642,284.70239583296717,449.59442184876013
2022-01-16 05:00:00,442.79564650491096,373.2474604159939,516.8731321109647
2022-01-16 06:00:00,388.112027058493,344.3210541106741,382.4015679795164
2022-01-16 07:00:00,395.65380976213663,331.53368242710957,514.5360512008497
2022-01-16 08:00:00,453.7841949765783,397.1827174108763,444.35224631984414
2022-01-16 09:00:00,374.80284180526525,301.2335657664266,377.102476859033
2022-01-16 10:00:00,380.75818448518766,301.6782576741863,377.59007041014223
2022-01-16 11:00:00,530.120749356905,439.7793080422818,505.00507312466516
2022-01-16 12:00:00,442.70169287101226,373.4248292303647,392.33300986168314
2022-01-16 13:00:00,516.2887002582629,416.286575977547,573.881058417744
2022-01-16 14:00:00,394.39989849095764,346.5021001005458,466.73892704876505
2022-01-16 15:00:00,542.4520100528696,485.6416274670245,507.64027149420275
2022-01-16 16:00:00,455.4861060313354,425.60613642876797,493.7573777705606
2022-01-16 17:00:00,392.5592115792526,362.9942611913477,416.4872007566493
2022-01-16 18:00:00,436.9638811957855,373.7514621575475,436.01725673323034
